Title,Issue,Journal,Abstract,Link,Author1,Author2,Author3,Author4,Author5,Author6,Author7,Author8,Author9,Author10,Author11,Author12,Author13,Author14,Author15,Author16,Author17,Author18,Author19,Author20,JEL1,JEL2,JEL3,JEL4,JEL5,JEL6,JEL7,JEL8,JEL9,JEL10,JEL11,JEL12,JEL13,JEL14,JEL15,JEL16,JEL17,JEL18,JEL19,JEL20
Microfinance Games,"VOL. 2, NO. 3, JULY 2010",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"Microfinance banks use group-based lending contracts to strengthen borrowers' incentives for diligence, but the contracts are vulnerable to free-riding and collusion. We systematically unpack microfinance mechanisms through ten experimental games played in an experimental economics laboratory in urban Peru. Risk-taking broadly conforms to theoretical predictions, with dynamic incentives strongly reducing risk-taking even without group-based mechanisms. Group lending increases risk-taking, especially for risk-averse borrowers, but this is moderated when borrowers form their own groups. Group contracts benefit borrowers by creating implicit insurance against investment losses, but the costs are borne by other borrowers, especially the most risk averse. ",https://www.aeaweb.org/articles?id=10.1257/app.2.3.60,Xavier Giné,Pamela Jakiela,Dean Karlan,Jonathan Morduch,,,,,,,,,,,,,,,,,D82,G21,G31,O16,,,,,,,,,,,,,,,,
"Do Temporary-Help Jobs Improve Labor Market Outcomes for Low-Skilled Workers? Evidence from ""Work First""","VOL. 2, NO. 3, JULY 2010",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"Temporary-help jobs offer rapid entry into paid employment, but they are typically brief and it is unknown whether they foster longer term employment. We utilize the unique structure of Detroit's welfare-to- work program to identify the effect of temporary-help jobs on labor market advancement. Exploiting the rotational assignment of welfare clients to numerous nonprofit contractors with differing job placement rates, we find that temporary-help job placements do not improve and may diminish subsequent earnings and employment outcomes among participants. In contrast, job placements with direct-hire employers substantially raise earnings and employment over a seven quarter follow-up period. ",https://www.aeaweb.org/articles?id=10.1257/app.2.3.96,David H. Autor,Susan N. Houseman,,,,,,,,,,,,,,,,,,,J22,J23,J24,J31,J68,,,,,,,,,,,,,,,
Why Have College Completion Rates Declined? An Analysis of Changing Student Preparation and Collegiate Resources,"VOL. 2, NO. 3, JULY 2010",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"Rising college enrollment over the last quarter century has not been met with a proportional increase in college completion. Comparing the high school classes of 1972 and 1992, we show declines in college completion rates have been most pronounced for men who first enroll in less selective public universities and community colleges. We decompose the decline into the components due to changes in preparedness of entering students and due to changes in collegiate characteristics, including type of institution and resources per student. While both factors play some role, the supply-side characteristics are most important in explaining changes in college completion. ",https://www.aeaweb.org/articles?id=10.1257/app.2.3.129,John Bound,Michael F. Lovenheim,Sarah Turner,,,,,,,,,,,,,,,,,,I23,,,,,,,,,,,,,,,,,,,
US Environmental Regulation and FDI: Evidence from a Panel of US-Based Multinational Firms,"VOL. 2, NO. 3, JULY 2010",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"This paper measures the response of US-based multinationals to the Clean Air Act Amendments (CAAA). Using a panel of firm-level data over the period 1966-1999, I estimate the effect of regulation on a multinational's foreign production decisions. The CAAA induced substantial variation in the degree of regulation faced by firms, allowing for the estimation of econometric models that control for firm-specific characteristics and industrial trends. I find that the CAAA caused regulated multinational firms to increase their foreign assets by 5.3 percent and their foreign output by 9 percent. Heavily regulated firms did not disproportionately increase foreign investment in developing countries. ",https://www.aeaweb.org/articles?id=10.1257/app.2.3.158,Rema Hanna,,,,,,,,,,,,,,,,,,,,F23,K32,L51,Q52,Q53,Q58,,,,,,,,,,,,,,
Service Delivery and Corruption in Public Services: How Does History Matter?,"VOL. 2, NO. 3, JULY 2010",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,This paper provides microlevel evidence of how past institutions impact present economic outcomes. It looks at the impact of colonial land tenure institutions on local governance and education outcomes in northern India. Outcomes are worse in villages that belong to areas with a history of concentration of power with the elites. Such areas continue to retain a greater political presence of socially and economically dominant classes. Future research should examine the success of policies that attempt to break such persistence through empowerment of nonelite groups. ,https://www.aeaweb.org/articles?id=10.1257/app.2.3.190,Priyanka Pande,,,,,,,,,,,,,,,,,,,,D02,H70,I20,N35,N45,O15,O18,,,,,,,,,,,,,
Teacher Incentives,"VOL. 2, NO. 3, JULY 2010",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"We analyze a randomized trial of a program that rewarded Kenyan primary school teachers based on student test scores, with penalties for students not taking the exams. Scores increased on the formula used to reward teachers, and program school students scored higher on the exams linked to teacher incentives. Yet most of the gains were focused on the teacher reward formula. The dropout rate was unchanged. Instead, exam participation increased among enrolled students. Test scores increased on exams linked to the incentives, but not on other, unrelated exams. Teacher attendance and homework assignment were unaffected, but test preparation sessions increased. ",https://www.aeaweb.org/articles?id=10.1257/app.2.3.205,Paul Glewwe,Nauman Ilias,Michael Kremer,,,,,,,,,,,,,,,,,,I21,I28,J13,O15,,,,,,,,,,,,,,,,
Dynamics of the Gender Gap for Young Professionals in the Financial and Corporate Sectors,"VOL. 2, NO. 3, JULY 2010",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"The careers of MBAs from a top US business school are studied to understand how career dynamics differ by gender. Although male and female MBAs have nearly identical earnings at the outset of their careers, their earnings soon diverge, with the male earnings advantage reaching almost 60 log points a decade after MBA completion. Three proximate factors account for the large and rising gender gap in earnings: differences in training prior to MBA graduation, differences in career interruptions, and differences in weekly hours. The greater career discontinuity and shorter work hours for female MBAs are largely associated with motherhood. ",https://www.aeaweb.org/articles?id=10.1257/app.2.3.228,Marianne Bertrand,Claudia Goldin,Lawrence F. Katz,,,,,,,,,,,,,,,,,,J16,J22,J31,J44,,,,,,,,,,,,,,,,
Freedom Fries,"VOL. 2, NO. 3, JULY 2010",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"Do firms always choose the cheapest suitable inputs, or can group attitudes affect their choices? To investigate this question, we examine the deterioration of relations between the United States and France from 2002-2003, when France's favorability rating in the US fell by 48 percentage points. We estimate that the worsening attitudes reduced bilateral trade by about 9 percent and that trade in inputs probably declined similarly, by about 8 percent. We use these estimates to calculate the average decrease in firms' willingness to pay for French (or US) commodities when attitudes worsened. ",https://www.aeaweb.org/articles?id=10.1257/app.2.3.256,Guy Michaels,Xiaojia Zhi,,,,,,,,,,,,,,,,,,,D24,F13,F14,L14,L21,,,,,,,,,,,,,,,
Malaria Eradication in the Americas: A Retrospective Analysis of Childhood Exposure,"VOL. 2, NO. 2, APRIL 2010",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"This study uses the malaria-eradication campaigns in the United States (circa 1920) and in Brazil, Colombia, and Mexico (circa 1955) to measure how much childhood exposure to malaria depresses labor productivity. The campaigns began because of advances in health technology, which mitigates concerns about reverse causality. Malarious areas saw large drops in the disease thereafter. Relative to non-malarious areas, cohorts born after eradication had higher income as adults than the preceding generation. These cross-cohort changes coincided with childhood exposure to the campaigns rather than to pre-existing trends. Estimates suggest a substantial, though not predominant, role for malaria in explaining cross-region differences in income. ",https://www.aeaweb.org/articles?id=10.1257/app.2.2.1,Hoyt Bleakle,,,,,,,,,,,,,,,,,,,,I12,I18,J13,O15,,,,,,,,,,,,,,,,
Malaria Eradication and Educational Attainment: Evidence from Paraguay and Sri Lanka,"VOL. 2, NO. 2, APRIL 2010",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"Mid-twentieth century malaria eradication campaigns largely eliminated malaria from Paraguay and Sri Lanka. Using these interventions as quasi-experiments, I estimate malaria's effect on lifetime female educational attainment through the combination of pre-existing geographic variation in malarial intensity and cohort exposure based on the timing of the national anti-malaria campaigns. The estimates from Sri Lanka and Paraguay are similar and indicate that malaria eradication increased years of educational attainment and literacy. The similarity of the estimates across the countries reinforces our confidence in the validity of the identification strategy. ",https://www.aeaweb.org/articles?id=10.1257/app.2.2.46,Adrienne M. Lucas,,,,,,,,,,,,,,,,,,,,I12,I18,I21,J16,O15,O18,,,,,,,,,,,,,,
Early-Life Malaria Exposure and Adult Outcomes: Evidence from Malaria Eradication in India,"VOL. 2, NO. 2, APRIL 2010",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"We examine the effects of exposure to malaria in early childhood on educational attainment and economic status in adulthood by exploiting geographic variation in malaria prevalence in India prior to a nationwide eradication program in the 1950s. We find that the program led to modest increases in household per capita consumption for prime age men, and the effects for men are larger than those for women in most specifications. We find no evidence of increased educational attainment for men and mixed evidence for women. (JEL I12, I18, I21, 015, 018)",https://www.aeaweb.org/articles?id=10.1257/app.2.2.72,David Cutler,Winnie Fung,Michael Kremer,Monica Singhal,Tom Vogl,,,,,,,,,,,,,,,,I12,I18,I21,O15,O18,,,,,,,,,,,,,,,
"Ability, Gender, and Performance Standards: Evidence from Academic Probation","VOL. 2, NO. 2, APRIL 2010",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"We use a regression discontinuity design to examine students' responses to being placed on academic probation. Consistent with a model of introducing performance standards, we find that being placed on probation at the end of the first year discourages some students from returning to school while improving the GPAs of those who do. We find heterogeneous responses across prior academic performance, gender, and native language, and discuss these results within the context of the model. We also find negative effects on graduation rates, particularly for students with the highest high school grades. ",https://www.aeaweb.org/articles?id=10.1257/app.2.2.95,Jason M. Lindo,Nicholas J. Sanders,Philip Oreopoulos,,,,,,,,,,,,,,,,,,I23,J16,,,,,,,,,,,,,,,,,,
