Title,Issue,Journal,Abstract,Link,Author1,Author2,Author3,Author4,Author5,Author6,Author7,Author8,Author9,Author10,Author11,Author12,Author13,Author14,Author15,Author16,Author17,Author18,Author19,Author20,JEL1,JEL2,JEL3,JEL4,JEL5,JEL6,JEL7,JEL8,JEL9,JEL10,JEL11,JEL12,JEL13,JEL14,JEL15,JEL16,JEL17,JEL18,JEL19,JEL20
Evaluating the Classification of Economic Activity into Recessions and Expansions,"VOL. 3, NO. 2, APRIL 2011",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"The Business Cycle Dating Committee of the National Bureau of Economic Research provides a historical chronology of business cycle turning points. We investigate three central aspects of this chronology. How skillful is the Dating Committee when classifying economic activity into expansions and recessions? Which indices of economic conditions best capture the current but unobservable state of the business cycle? And which indicators best predict future turning points, and at what horizons? We answer each of these questions in detail using methods specifically designed to assess classification ability. In the process, we clarify several important features of the business cycle. ",https://www.aeaweb.org/articles?id=10.1257/mac.3.2.246,Travis J. Berge,Òscar Jordà,,,,,,,,,,,,,,,,,,,C82,E32,,,,,,,,,,,,,,,,,,
Simple Analytics of the Government Expenditure Multiplier,"VOL. 3, NO. 1, JANUARY 2011",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"This paper explains the key factors that determine the output multiplier of government purchases in New Keynesian models, through a series of simple examples that can be solved analytically. Sticky prices or wages allow for larger multipliers than in a neoclassical model, though the size of the multiplier depends crucially on the monetary policy response. A multiplier well in excess of one is possible when monetary policy is constrained by the zero lower bound, and in this case welfare increases if government purchases expand to partially fill the output gap that arises from the inability to lower interest rates. ",https://www.aeaweb.org/articles?id=10.1257/mac.3.1.1,Michael Woodford,,,,,,,,,,,,,,,,,,,,E12,E23,E32,E62,H20,H50,,,,,,,,,,,,,,
Industry Evidence on the Effects of Government Spending,"VOL. 3, NO. 1, JANUARY 2011",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"This paper investigates the effects of government purchases at the industry level in order to shed light on the transmission mechanism for government spending on the aggregate economy. We create a new panel dataset that matches output and labor variables to industry-specific shifts in government demand. An increase in government demand raises output and hours, lowers real product wages and labor productivity, and has no effect on the markup. The estimates also imply approximately constant returns to scale. The findings are more consistent with the effects of government spending in the neoclassical model than the textbook New Keynesian model. ",https://www.aeaweb.org/articles?id=10.1257/mac.3.1.36,Christopher J. Nekarda,Valerie A. Ramey,,,,,,,,,,,,,,,,,,,E12,E23,E62,H50,,,,,,,,,,,,,,,,
Sticky Prices versus Monetary Frictions: An Estimation of Policy Trade-Offs,"VOL. 3, NO. 1, JANUARY 2011",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"We develop a two-sector monetary model with a centralized and decentralized market. Activities in the centralized market resemble those in a standard New Keynesian economy with price rigidities. In the decentralized market agents engage in bilateral exchanges for which money is essential. This paper is the first to formally estimate such a model, evaluate its fit based on postwar US data, and assess its money demand properties. Steady-state welfare calculations reveal that the distortions created by the monetary friction may be of similar magnitude as the distortions created by the New Keynesian friction. ",https://www.aeaweb.org/articles?id=10.1257/mac.3.1.60,S. Borağan Aruoba,Frank Schorfheide,,,,,,,,,,,,,,,,,,,C54,E12,E31,E41,E52,,,,,,,,,,,,,,,
Pricing-to-Market and the Failure of Absolute PPP,"VOL. 3, NO. 1, JANUARY 2011",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"We show that deviations from the law of one price in tradable goods are an important source of violations of absolute purchasing power parity. Using highly disaggregated export data, we document systematic international price discrimination: at the US dock, low-income countries pay lower prices. This pricing-to-market is about twice as important as local nontraded inputs for differences in tradable prices. We propose a model of consumer search and pricing-to-market in which consumers in low-income countries have a comparative advantage in nontraded, nonmarket search activities. Evidence from cross-country time-use studies and US export prices supports the model. ",https://www.aeaweb.org/articles?id=10.1257/mac.3.1.91,George Alessandria,Joseph P. Kaboski,,,,,,,,,,,,,,,,,,,E31,F14,,,,,,,,,,,,,,,,,,
Worker Heterogeneity and Endogenous Separations in a Matching Model of Unemployment Fluctuations,"VOL. 3, NO. 1, JANUARY 2011",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"We model worker heterogeneity in the rents from being employed in a Diamond-Mortensen-Pissarides model of matching and unemployment. We show that heterogeneity, reflecting differences in match quality and worker assets, reduces the extent of fluctuations in separations and unemployment. We find that the model faces a trade-off—it cannot produce both realistic dispersion in wage growth across workers and realistic cyclical fluctuations in unemployment. ",https://www.aeaweb.org/articles?id=10.1257/mac.3.1.128,Mark Bils,Yongsung Chang,Sun-Bin Kim,,,,,,,,,,,,,,,,,,D31,E24,E32,J41,J63,,,,,,,,,,,,,,,
Bank Integration and Transmission of Financial Shocks: Evidence from Japan,"VOL. 3, NO. 1, JANUARY 2011",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,This paper investigates whether banking integration plays an important role in transmitting financial shocks across geographical boundaries by using a dataset on the branch network of nationwide city banks and prefecture-level dataset on the formation and collapse of the real estate bubble in Japan. The results show that the credit and economic cycle of financially integrated prefectures exhibits higher sensitivity to fluctuation in land prices in cities relative to financially isolated ones. These results suggest nationwide banks can be a source of economic volatility when they pass on the impacts of financial shocks to host economies. ,https://www.aeaweb.org/articles?id=10.1257/mac.3.1.155,Masami Imai,Seitaro Takarabe,,,,,,,,,,,,,,,,,,,E44,G21,R30,,,,,,,,,,,,,,,,,
Professional Forecasters' View of Permanent and Transitory Shocks to GDP,"VOL. 3, NO. 1, JANUARY 2011",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,This paper examines how the professional forecasters comprising the Blue Chip Economic Consensus view shocks to GDP. I use an unobserved components model of the forecast revisions to identify forecasters' perceptions of permanent and transitory shocks to GDP. The model indicates forecasters: attribute about two-thirds of the variance in current-period revisions to permanent shocks; view the relative importance of permanent shocks similar to the estimates of some simple univariate econometric models; see high-frequency indicators of economic activity as being informative about both permanent and transitory shocks; and react to incoming data differently during periods of economic weakness. ,https://www.aeaweb.org/articles?id=10.1257/mac.3.1.184,Spencer D. Krane,,,,,,,,,,,,,,,,,,,,C51,C53,E23,E27,E32,E37,,,,,,,,,,,,,,
Housing Bubbles,"VOL. 3, NO. 1, JANUARY 2011",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"We use the notion of a housing bubble as an equilibrium in which some investors hold houses for resale purposes only and not with the expectation of receiving a dividend, either in the form of rent or utility. We show that an economy with looser collateral constraints is less prone to bubbles, which, in turn, have smaller size, but are more fragile in the face of credit-crunch shocks. Our environment also allows for the existence of pure bubbles on unproductive assets. We find that multiple equilibria, in which the economy moves endogenously from a pure bubble to a housing bubble and vice versa, are possible. ",https://www.aeaweb.org/articles?id=10.1257/mac.3.1.212,Óscar Arce,David López-Salido,,,,,,,,,,,,,,,,,,,G12,R21,R31,,,,,,,,,,,,,,,,,
Exclusive Goods and Formal-Sector Employment,"VOL. 3, NO. 1, JANUARY 2011",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,We explore how the underemployment problem of less-developed economies is related to income inequality. Consumers have nonhomothetic preferences over differentiated products of formal-sector goods and thus inequality affects the composition of aggregate demand via the price-setting behavior of firms. We find that high inequality divides the formal sector into mass producers and exclusive producers (which serve only the rich); high inequality generates an equilibrium where many workers are crowded into the informal economy; and an increase in subsistence productivity raises the unskilled workers' wages and boosts employment due to the higher purchasing power of poorer households. ,https://www.aeaweb.org/articles?id=10.1257/mac.3.1.242,Reto Foellmi,Josef Zweimüller,,,,,,,,,,,,,,,,,,,D31,D43,E24,E26,J24,,,,,,,,,,,,,,,
Understanding PPPs and PPP-Based National Accounts,"VOL. 2, NO. 4, OCTOBER 2010",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"We provide an overview of the theory and practice of constructing PPPs. We focus on four practical areas: how to handle international differences in quality; the treatment of urban and rural areas of large countries; how to estimate prices for government services, health, and education; and the effects of the regional structure of the latest International Comparison Program for 2005. We discuss revisions of the Penn World Table, and their effects on econometric analysis, and include health warnings. Some international comparisons are close to impossible, even in theory, and in others, the practical difficulties make comparison exceedingly hazardous. ",https://www.aeaweb.org/articles?id=10.1257/mac.2.4.1,Angus Deaton,Alan Heston,,,,,,,,,,,,,,,,,,,C43,E01,E31,O57,,,,,,,,,,,,,,,,
Understanding PPPs and PPP-Based National Accounts: Comment,"VOL. 2, NO. 4, OCTOBER 2010",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,,https://www.aeaweb.org/articles?id=10.1257/mac.2.4.36,Erwin Diewert,,,,,,,,,,,,,,,,,,,,C43,E01,E31,O57,,,,,,,,,,,,,,,,
Understanding PPPs and PPP-Based National Accounts: Comment,"VOL. 2, NO. 4, OCTOBER 2010",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,,https://www.aeaweb.org/articles?id=10.1257/mac.2.4.46,Martin Ravallion,,,,,,,,,,,,,,,,,,,,C43,E01,E31,O57,,,,,,,,,,,,,,,,
How Much Consumption Insurance beyond Self-Insurance?,"VOL. 2, NO. 4, OCTOBER 2010",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"We assess the degree of consumption smoothing implicit in a calibrated life-cycle version of the standard incomplete-markets model, and we compare it to the empirical estimates of Richard Blundell, Luigi Pistaferri, and Ian Preston (2008) (BPP hereafter) on US data. Households in the data have access to more consumption insurance against permanent earnings shocks than in the model. BPP estimate that 36 percent of permanent shocks are insurable, whereas the model's counterpart of the BPP estimator varies between 7 percent and 22 percent, depending on the tightness of debt limits. We also show that the BPP estimator has a downward bias that grows as borrowing limits become tighter. ",https://www.aeaweb.org/articles?id=10.1257/mac.2.4.53,Greg Kaplan,Giovanni L. Violante,,,,,,,,,,,,,,,,,,,D31,D15,E21,,,,,,,,,,,,,,,,,
Unmeasured Investment and the Puzzling US Boom in the 1990s,"VOL. 2, NO. 4, OCTOBER 2010",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"For the 1990s, the basic neoclassical growth model predicts a depressed economy, when in fact the US economy boomed. We extend the base model by introducing intangible investment and non-neutral technology change with respect to producing intangible investment goods and find that the 1990s are not puzzling in light of this new theory. There is microeconomic and macroeconomic evidence motivating our extension, and the theory's predictions are in conformity with US national accounts and capital gains. We compare accounting measures with corresponding measures for our model economy and find that standard accounting measures greatly understate the 1990s boom. ",https://www.aeaweb.org/articles?id=10.1257/mac.2.4.88,Ellen R. McGrattan,Edward C. Prescott,,,,,,,,,,,,,,,,,,,E22,E23,O33,O47,,,,,,,,,,,,,,,,
